PARID,BOROCODE,BLOCK,LOT,TAXYEAR,STREET NUMBER,STREET NAME,Postcode,BLDG_CLASS,TAXCLASS,OWNER_NAME,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
1015571176,1,1557,1176,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571177,1,1557,1177,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571178,1,1557,1178,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571179,1,1557,1179,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571180,1,1557,1180,2021,301,EAST 94 STREET,10128,RH,4,"GAMBARI,  DR.IBRAHIM AGBOOLA",MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571181,1,1557,1181,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571182,1,1557,1182,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571183,1,1557,1183,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571184,1,1557,1184,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571185,1,1557,1185,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571186,1,1557,1186,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571187,1,1557,1187,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571188,1,1557,1188,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571189,1,1557,1189,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571190,1,1557,1190,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571191,1,1557,1191,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571192,1,1557,1192,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571193,1,1557,1193,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571194,1,1557,1194,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571195,1,1557,1195,2021,301,EAST 94 STREET,10128,RH,4,"PANTOJA, RAFAEL MANUEL",MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571196,1,1557,1196,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571197,1,1557,1197,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571198,1,1557,1198,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571199,1,1557,1199,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571200,1,1557,1200,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571201,1,1557,1201,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571202,1,1557,1202,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571203,1,1557,1203,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571204,1,1557,1204,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571205,1,1557,1205,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571206,1,1557,1206,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571207,1,1557,1207,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571208,1,1557,1208,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571209,1,1557,1209,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015571210,1,1557,1210,2021,301,EAST 94 STREET,10128,RH,4,THE MARMARA INC.,MANHATTAN,40.782799,-73.947678,108,5,15601,1050324,1015577502,Yorkville
1015711006,1,1571,1006,2021,410,EAST 92 STREET,10128,RH,4,"RLJ C NY UPPER EASTSIDE, LLC",MANHATTAN,40.780488,-73.946119,108,5,152,1081307,1015717501,Yorkville
1015770149,1,1577,149,2021,502,EAST 81 STREET,10028,H3,4,WMF 502 EAST 81ST LLC,MANHATTAN,40.772537,-73.949094,108,5,136,1050879,1015770149,Yorkville
1016030039,1,1603,39,2021,50,EAST 98 STREET,10029,H8,4,MSMC RESIDENTIAL REALTY,MANHATTAN,40.788357,-73.952816,111,4,16002,1051470,1016030039,East Harlem South
1016160024,1,1616,24,2021,55,EAST 110 STREET,10029,H8,4,EDWIN GOULD RESIDENCE HOUSING DEVELOPMEN T FUND,MANHATTAN,40.796015,-73.947288,111,8,17402,1087365,1016160024,East Harlem South
1016760011,1,1676,11,2021,325,EAST 104 STREET,10029,H9,4,104TH ST REALTY LLC,MANHATTAN,40.788997,-73.942628,111,8,170,1052712,1016760011,East Harlem South
1017240021,1,1724,21,2021,35,WEST 126 STREET,10027,HR,4,ROYAL ORLEANS HOTEL NY LLC,MANHATTAN,40.807618,-73.943002,110,9,208,1053556,1017240021,Central Harlem North-Polo Grounds
1017270039,1,1727,39,2021,2116,5 AVENUE,10035,H6,4,2114 FIFTH AVENUE LLC,MANHATTAN,40.809406,-73.940089,110,9,208,1087896,1017270039,Central Harlem North-Polo Grounds
1017890050,1,1789,50,2021,2291,3 AVENUE,10035,H9,4,2289 3RD AVE REALTY CORP,MANHATTAN,40.803332,-73.93607,111,8,242,1054680,1017890050,East Harlem North
1018200010,1,1820,10,2021,141,CENTRAL PARK NORTH,10026,HR,4,141 WEST 110TH STREET,MANHATTAN,40.798831,-73.953834,110,9,216,1054919,1018200010,Central Harlem South
1018210061,1,1821,61,2021,1837,ADAM C POWELL BLVD,10026,HR,4,112 ST HOTEL CORP,MANHATTAN,40.800451,-73.954533,110,9,216,1054969,1018210061,Central Harlem South
1018390020,1,1839,20,2021,19,WEST 103 STREET,10025,HS,4,JRAC MANHATTAN REALTY LLC,MANHATTAN,40.796595,-73.962565,107,7,189,1055472,1018390020,Upper West Side
1018410041,1,1841,41,2021,34,WEST 106 STREET,10025,HH,4,36 WEST 106TH STREETJOINT VENTURE,MANHATTAN,40.798436,-73.960985,107,7,189,1055612,1018410041,Upper West Side
1018420032,1,1842,32,2021,465,CENTRAL PARK WEST,10025,HS,4,ERICA LEE CORPORATION,MANHATTAN,40.79846,-73.959736,107,7,193,1055659,1018420032,Morningside Heights
1018451403,1,1845,1403,2021,352,CATHEDRAL PARKWAY,10025,RH,4,BARNARD COLLEGE,MANHATTAN,40.801263,-73.959907,107,7,193,1055748,1018457502,Morningside Heights
1018451404,1,1845,1404,2021,352,CATHEDRAL PARKWAY,10025,RH,4,BARNARD COLLEGE,MANHATTAN,40.801263,-73.959907,107,7,193,1055748,1018457502,Morningside Heights
1018451405,1,1845,1405,2021,352,CATHEDRAL PARKWAY,10025,RH,4,BARNARD COLLEGE,MANHATTAN,40.801263,-73.959907,107,7,193,1055748,1018457502,Morningside Heights
1018550050,1,1855,50,2021,881,AMSTERDAM AVENUE,10025,HH,4,AMERICAN YOUTH HOSTEL INC,MANHATTAN,40.798597,-73.967042,107,7,189,1055912,1018550050,Upper West Side
1018680059,1,1868,59,2021,256,WEST 97 STREET,10025,H3,4,TERRILEE 97TH STREET,MANHATTAN,40.795574,-73.971898,107,6,183,1056065,1018680059,Upper West Side
1018700052,1,1870,52,2021,2609,BROADWAY,10025,HS,4,ESPLANADE 99 LLC,MANHATTAN,40.796257,-73.970626,107,6,187,1056410,1018700052,Upper West Side
1018710042,1,1871,42,2021,2632,BROADWAY,10025,HR,4,MIDWAY HOTEL INC,MANHATTAN,40.797011,-73.970055,107,7,187,1056464,1018710042,Upper West Side
1018720054,1,1872,54,2021,2651,BROADWAY,10025,H3,4,HELMS REALTY CORP,MANHATTAN,40.797588,-73.969654,107,6,187,1056487,1018720054,Upper West Side
1018730063,1,1873,63,2021,850,WEST END AVENUE,10025,HH,4,850 WEST END CORP,MANHATTAN,40.798793,-73.970614,107,6,187,1056525,1018730063,Upper West Side
1018740043,1,1874,43,2021,216,WEST 103 STREET,10025,H3,4,2686-2690 BROADWAY LLC,MANHATTAN,40.798896,-73.968064,107,7,191,1056545,1018740043,Upper West Side
1018740044,1,1874,44,2021,2688,BROADWAY,10025,H3,4,2686-2690 BROADWAY LLC,MANHATTAN,40.798886,-73.968689,107,7,191,1056546,1018740044,Upper West Side
1018740045,1,1874,45,2021,2686,BROADWAY,10025,H3,4,2686-2690 BROADWAY LLC,MANHATTAN,40.798817,-73.96874,107,7,191,1056547,1018740045,Upper West Side
1018751002,1,1875,1002,2021,2700,BROADWAY,10025,RH,4,TRUSTEES OF COLUMBIA UNIVERSITY,MANHATTAN,40.798924,-73.967851,107,7,191,1056563,1018757501,Upper West Side
1018770063,1,1877,63,2021,2749,BROADWAY,10025,HR,4,"THE WESTBOURNE HOUSING DEVELOPMENT FUND  COMPANY,",MANHATTAN,40.800933,-73.967933,107,6,191,1056630,1018770063,Upper West Side
1018790015,1,1879,15,2021,235,WEST 107 STREET,10025,HS,4,"235 HOTEL, LLC",MANHATTAN,40.801811,-73.966846,107,7,195,1056651,1018790015,Morningside Heights
1018810054,1,1881,54,2021,548,CATHEDRAL PARKWAY,10025,H8,4,COLUMBIA UNIV IN NYCTR,MANHATTAN,40.803798,-73.965848,107,7,195,1056719,1018810056,Morningside Heights
1018830059,1,1883,59,2021,2874,BROADWAY,10025,H8,4,TRUSTEES OF COLUMBIA UNIVERSITY,MANHATTAN,40.805266,-73.965887,109,7,199,1056988,1018830059,Morningside Heights
1018840061,1,1884,61,2021,2890,BROADWAY,10025,H8,4,THE TRUSTEES OF COLUMBIA UNIVERSITY IN T HE,MANHATTAN,40.80581,-73.965493,109,7,199,1057014,1018840061,Morningside Heights
1018850061,1,1885,61,2021,2910,BROADWAY,10025,H8,4,COLUMBIA UNIV CITY NY TR,MANHATTAN,40.806485,-73.965001,109,7,199,1057049,1018850061,Morningside Heights
1018851001,1,1885,1001,2021,2900,BROADWAY,10025,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.806172,-73.965229,109,7,199,1057018,1018857501,Morningside Heights
1018870031,1,1887,31,2021,316,WEST 97 STREET,10025,HR,4,"NEW SYNDICATE, LLC",MANHATTAN,40.796087,-73.973115,107,6,183,1057063,1018870031,Upper West Side
1018940011,1,1894,11,2021,2841,BROADWAY,10025,H6,4,ATLAS V 110 LLC,MANHATTAN,40.804224,-73.966675,109,7,199,1057320,1018940011,Morningside Heights
1018940023,1,1894,23,2021,610,WEST 111 STREET,10025,HR,4,CALIFORNIA SUITES INC,MANHATTAN,40.805195,-73.967126,109,7,199,1057322,1018940023,Morningside Heights
1018950008,1,1895,8,2021,611,WEST 112 STREET,10025,H6,4,611 W 112 ST REALTY CORP,MANHATTAN,40.80564,-73.966186,109,7,199,1057334,1018950008,Morningside Heights
1018950065,1,1895,65,2021,610,WEST 114 STREET,10025,H8,4,TRUSTEES OF COLUMBIA UNIVERSITY,MANHATTAN,40.807028,-73.965644,109,7,199,1057353,1018950065,Morningside Heights
1018950066,1,1895,66,2021,614,WEST 114 STREET,10025,H8,4,TRUSTEES OF COLUMBIA UNIVERSITY,MANHATTAN,40.80707,-73.965738,109,7,199,1057354,1018950066,Morningside Heights
1018950067,1,1895,67,2021,616,WEST 114 STREET,10025,H8,4,TRUSTEES OF COLUMBIA UNIVERSITY,MANHATTAN,40.807136,-73.965897,109,7,199,1057355,1018950067,Morningside Heights
1018950129,1,1895,129,2021,614,WEST 113 STREET,10025,H8,4,TRUSTEES OF COLUMBIA UNIVERSITY,MANHATTAN,40.806452,-73.966222,109,7,199,1057361,1018950129,Morningside Heights
1018950163,1,1895,163,2021,604,WEST 114 STREET,10025,H8,4,TRUSTEES OF COLUMBIA UNIVERSITY,MANHATTAN,40.806979,-73.965528,109,7,199,1057362,1018950163,Morningside Heights
1018950165,1,1895,165,2021,612,WEST 114 STREET,10025,H8,4,TRUSTEES OF COLUMBIA UNIVERSITY,MANHATTAN,40.807045,-73.96568,109,7,199,1057364,1018950165,Morningside Heights
1018960047,1,1896,47,2021,431,RIVERSIDE DRIVE,10025,H8,4,UNAVAILABLE OWNER,MANHATTAN,40.808423,-73.96629,109,7,205,1057373,1018960047,Morningside Heights
1018960055,1,1896,55,2021,627,WEST 115 STREET,10025,H8,4,COLUMBIA UNIV CITY NY TR,MANHATTAN,40.807874,-73.965654,109,7,205,1057377,1018960055,Morningside Heights
1018960057,1,1896,57,2021,609,WEST 115 STREET,10025,H8,4,COLUMBIA UNIV IN NYCTR,MANHATTAN,40.807739,-73.965329,109,7,205,1075443,1018960057,Morningside Heights
1018960080,1,1896,80,2021,616,WEST 116 STREET,10027,H8,4,BARNARD COLLEGE,MANHATTAN,40.808524,-73.965083,109,7,205,1057384,1018960080,Morningside Heights
1019120037,1,1912,37,2021,102,WEST 128 STREET,10027,HH,4,NBX ACQUISITION LLC,MANHATTAN,40.809894,-73.944582,110,9,224,1057914,1019120037,Central Harlem North-Polo Grounds
1019230038,1,1923,38,2021,150,ST NICHOLAS AVENUE,10026,HR,4,HARLEM URBAN DEV CORP,MANHATTAN,40.804611,-73.952732,110,9,218,1058396,1019230038,Central Harlem South
1019291347,1,1929,1347,2021,2300,8 AVENUE,10027,RH,4,CORE NYC LLC,MANHATTAN,40.809197,-73.951865,110,9,222,1090411,1019297504,Central Harlem South
1019530041,1,1953,41,2021,312,WEST 127 STREET,10027,HR,4,CUCS HOUSING DEVELOPMENT FUND CORPORATIO N IV,MANHATTAN,40.811642,-73.950642,110,9,215,1076676,1019530041,Central Harlem North-Polo Grounds
1019570005,1,1957,5,2021,401,WEST 130 STREET,10027,H8,4,DORMITORY AUTHORITY,MANHATTAN,40.814327,-73.951171,109,9,21703,1087599,1019570005,Manhattanville
1019630030,1,1963,30,2021,1235,AMSTERDAM AVENUE,10027,H8,4,BARNARD COLLEGE,MANHATTAN,40.809801,-73.958862,109,7,20701,1059521,1019630030,Morningside Heights
1019900035,1,1990,35,2021,49,CLAREMONT AVENUE,10027,H8,4,BARNARD COLLEGE,MANHATTAN,40.810085,-73.963699,109,7,205,1059825,1019900035,Morningside Heights
1019940057,1,1994,57,2021,500,RIVERSIDE DRIVE,10027,H8,4,INTERNATIONAL HOUSE,MANHATTAN,40.814556,-73.962475,109,7,211,1059870,1019940057,Morningside Heights
1020060007,1,2006,7,2021,175,WEST 137 STREET,10030,HR,4,"TEAMS HOUSING DEVELOPMENT FUND COMPANY,  INC",MANHATTAN,40.816205,-73.941795,110,9,228,1081808,1020060007,Central Harlem North-Polo Grounds
1020380012,1,2038,12,2021,248,WEST 153 STREET,10039,H4,4,OCONNELL J,MANHATTAN,40.827294,-73.936918,110,9,236,1060611,1020380012,Central Harlem North-Polo Grounds
1020660033,1,2066,33,2021,828,ST NICHOLAS AVENUE,10031,HR,4,MJK 30 LLC,MANHATTAN,40.828403,-73.942337,109,9,23501,1061594,1020660033,Hamilton Heights
1020680067,1,2068,67,2021,889,ST NICHOLAS AVENUE,10032,HR,4,ST NICHOLAS HOTEL CO,MANHATTAN,40.830574,-73.941508,109,7,23501,1061696,1020680067,Hamilton Heights
1020770020,1,2077,20,2021,515,WEST 145 STREET,10031,HR,4,CROSSTOWN HOTEL INC,MANHATTAN,40.82553,-73.948283,109,7,229,1061934,1020770020,Hamilton Heights
1020770023,1,2077,23,2021,511,WEST 145 STREET,10031,HR,4,"HAMILTON HEIGHTS ENTERPRISE,",MANHATTAN,40.825497,-73.948208,109,7,229,1061936,1020770023,Hamilton Heights
1020890029,1,2089,29,2021,601,WEST 142 STREET,10031,H6,4,601-142 REALTY LLC,MANHATTAN,40.824672,-73.952204,109,7,229,1062345,1020890029,Hamilton Heights
1021230086,1,2123,86,2021,514,WEST 168 STREET,10032,H3,4,"514 WEST 168TH STREET, LLC",MANHATTAN,40.840121,-73.937531,112,10,251,1089931,1021230086,Washington Heights South
1021490076,1,2149,76,2021,2525,AMSTERDAM AVENUE,10033,H8,4,YESHIVA UNIVERSITY,MANHATTAN,40.850735,-73.929016,112,10,267,1063582,1021490076,Washington Heights North
1021550026,1,2155,26,2021,507,WEST 181 STREET,10033,H3,4,505 WASH LLC,MANHATTAN,40.848296,-73.931274,112,10,269,1063701,1021550026,Washington Heights North
2022610005,2,2261,5,2021,500,EAST 134 STREET,10454,H9,4,500 EAST 134TH OWNERS LLC,BRONX,40.805171,-73.921461,201,8,19,2092081,2022610005,Mott Haven-Port Morris
2022930046,2,2293,46,2021,436,EAST 149 STREET,10455,HB,4,GS 149 LLC,BRONX,40.815457,-73.916218,201,8,43,2097024,2022930046,Mott Haven-Port Morris
2022930051,2,2293,51,2021,444,EAST 149 STREET,10455,H3,4,444 EAST 149 STREET LLC,BRONX,40.815405,-73.916091,201,8,43,2000537,2022930051,Mott Haven-Port Morris
2023200011,2,2320,11,2021,2477,3 AVENUE,10451,H3,4,JITEN LLC,BRONX,40.809762,-73.928991,201,8,51,2128573,2023200011,Mott Haven-Port Morris
2023220067,2,2322,67,2021,164,CANAL STREET WEST,10451,H3,4,VERTU HOSPITALITY LLC,BRONX,40.811697,-73.929769,201,8,51,2000000,2023220067,Mott Haven-Port Morris
2023400014,2,2340,14,2021,2568,PARK AVENUE,10451,H3,4,2568 PARK BRONX LLC,BRONX,40.813187,-73.928713,201,8,51,2000972,2023400014,Mott Haven-Port Morris
2023410040,2,2341,40,2021,346,GRAND CONCOURSE,10451,H3,4,346 GRAND A LLC,BRONX,40.815325,-73.928674,201,8,51,2001004,2023410040,Mott Haven-Port Morris
